,CL=F,BZ=F,NG=F,SI=F,HG=F,ZC=F,CT=F,LE=F,KC=F
2830,64.44318,67.46625,2.9980805,26.478289,4.7426105,724.0474,87.63275,116.46697,143.42746
2831,64.561165,68.141396,2.980009,26.676094,4.6611505,691.73114,84.75672,115.741776,141.43066
2832,65.20755,68.559296,3.08504,27.2753,4.657684,659.79236,83.64254,115.05146,140.20502
2833,66.07193,68.45293,3.0533602,27.4565,4.710657,648.3545,84.120026,116.26665,145.11682
2834,65.36823,68.23572,3.003102,27.42215,4.6207643,646.0187,84.12429,116.64177,147.87363
2835,64.41279,67.11217,2.965813,27.441257,4.5657597,647.3886,84.06641,116.267044,147.98183
2836,63.795055,66.390755,2.9301796,26.92401,4.5137177,648.4679,84.071365,116.72258,147.31169
2837,64.63789,67.40879,2.9181566,27.170876,4.543443,644.3399,84.23068,116.20985,146.7017
2838,65.36015,67.72381,2.9239733,27.17915,4.5152745,623.0906,84.07344,116.503815,147.09784
2839,65.06025,68.27795,2.9858892,27.224066,4.4750395,617.95746,84.205605,116.13114,149.97028
2840,65.08014,68.49578,2.9832165,27.255232,4.5882607,630.1676,84.06155,116.142265,149.95282
2841,65.01453,68.76599,2.9903052,27.159807,4.677339,639.02106,83.17554,116.2092,154.81714
2842,66.23661,69.43691,3.0797687,27.227339,4.6700053,658.09326,84.67791,114.2392,158.4838
2843,67.934166,70.78545,3.1054463,27.38029,4.6149564,666.9397,85.45317,116.03705,159.01729
2844,68.56203,71.38712,3.0671706,26.968067,4.51673,656.4987,85.301796,115.626205,156.33907
2845,67.94619,71.74787,3.0971134,27.21244,4.5440936,663.87634,86.20292,116.69797,156.73656
2846,68.90842,71.71238,3.0946133,27.248693,4.5094323,663.5086,85.98832,116.17173,155.78926
2847,69.453636,71.8082,3.1333165,26.949688,4.514133,666.97864,86.98474,116.49201,153.74211
2848,69.72976,72.178055,3.1445959,27.067442,4.5347915,682.33453,87.50462,117.16136,153.91808
2849,69.434845,72.16217,3.1661153,27.312157,4.5010076,689.0019,87.58988,116.57673,154.34769
2850,69.13845,72.32486,3.274601,27.38808,4.528017,696.34937,88.305664,118.407936,155.84172
2851,70.303604,72.810074,3.3407834,27.31142,4.5352387,667.4564,87.44366,118.104515,152.06406
2852,71.37205,73.25437,3.2956793,27.188986,4.4434276,662.6507,86.44833,120.87138,148.78314
2853,71.64406,73.42717,3.2778177,27.04965,4.410568,668.2494,86.02031,121.56547,147.61769
2854,71.50065,73.17892,3.2834477,25.715363,4.2500205,643.5038,85.69542,120.87475,146.90916
2855,71.22567,73.51127,3.2502458,25.43973,4.179657,657.2262,85.354195,120.149734,145.06148
2856,71.92086,74.69242,3.2305734,25.182024,4.178374,652.21924,85.17954,120.05124,146.28702
2857,73.0663,74.45851,3.284945,25.088867,4.185401,660.2363,85.35886,121.83282,146.48058
2858,72.39649,74.83943,3.3412354,25.287813,4.2936277,659.0893,87.12341,121.76293,148.87076
2859,72.61417,74.88338,3.4063888,25.281443,4.318784,649.55646,87.774185,122.26843,149.16019
2860,73.268196,75.014206,3.4790049,25.349657,4.332837,642.7498,87.47257,122.31426,150.91893
2861,73.07404,74.93933,3.6028988,25.319357,4.306163,660.02386,87.54022,121.31547,154.0039
2862,73.18652,75.30139,3.6537454,25.181572,4.257855,673.1438,88.06391,121.93096,155.61288
2863,73.34647,75.1528,3.6547506,25.381842,4.2815213,698.7348,86.49757,121.04099,155.15865
2864,73.974014,75.544655,3.674107,25.443777,4.249045,707.73596,86.00464,123.16003,153.51358
2865,74.55233,75.95565,3.7112446,25.692017,4.2891936,694.50226,86.22883,121.39771,151.24628
2866,74.022964,75.052216,3.6820173,25.480778,4.277557,673.41547,87.37952,122.443794,146.74042
2867,73.62596,74.20102,3.6460998,25.43645,4.295536,656.0559,87.80564,120.525955,146.1082
2868,73.14827,74.29311,3.682765,25.348394,4.3105173,629.15283,87.56896,119.61067,145.62593
