,ABT,IBM,ORCL,INTC,MO,NVS,PFE,TMUS,KO,XOM
2612,90.54118,115.26079,55.435432,58.991314,39.494743,86.93427,31.471636,105.32952,44.743683,45.407955
2613,91.73593,114.86412,55.589977,58.82742,39.752228,87.5333,32.28028,105.4374,45.054985,45.29752
2614,92.20955,115.38362,56.313663,59.10292,39.063873,88.28333,32.651917,105.0052,45.308678,44.903522
2615,91.800125,113.2209,56.33934,59.19669,39.526,88.4832,32.652008,105.663666,45.18665,43.730484
2616,92.00157,112.848145,56.62961,59.104176,39.41347,89.326866,32.3532,105.3858,45.329845,43.539284
2617,92.35456,112.17695,56.556984,58.899975,38.831398,88.22744,32.141556,105.5827,45.20295,42.382442
2618,92.67759,113.017715,57.047695,59.203533,39.806194,87.99967,31.831757,105.97155,45.194447,42.442673
2619,93.54341,114.635994,57.648224,59.395267,39.78844,86.49095,32.64991,105.38841,45.38367,43.536934
2620,94.025055,116.113014,57.31859,58.895153,40.840946,87.108986,33.23575,105.46186,46.027706,43.733345
2621,95.1508,118.583786,56.760597,59.13147,40.677982,87.68511,33.893555,105.74773,46.45029,45.024372
2622,95.02341,119.86783,56.628113,59.092525,40.996815,87.34599,33.7284,104.92783,46.672794,44.827324
2623,96.93948,119.49819,56.116333,59.428757,40.8551,87.94617,34.1937,104.7415,46.24168,44.544662
2624,98.256004,120.76529,55.302357,60.667324,40.87923,88.11831,34.42368,104.62458,46.086,44.55022
2625,97.99049,120.95626,55.405663,61.04336,40.54524,86.64319,34.909386,105.0124,46.23826,44.83683
2626,98.78936,122.11768,56.07931,61.516014,41.110626,87.091064,35.80757,104.57803,46.704853,44.645058
2627,99.22106,122.2015,55.354324,60.97475,41.121185,85.98202,36.200607,104.50818,47.918285,44.47149
2628,99.00209,121.80762,55.621357,56.373466,41.393444,85.50877,36.04536,104.57559,48.630066,44.523235
2629,99.908424,121.99325,55.127045,52.38253,41.58237,85.06557,35.76505,105.24918,48.512684,44.47472
2630,100.27312,120.60392,55.297195,49.54154,42.192265,84.45849,36.36839,104.89003,48.439022,44.92924
2631,100.58565,120.680115,55.57995,48.26149,41.85692,84.319786,36.92983,105.68646,48.42829,44.783165
2632,101.45938,118.86096,55.479855,48.13187,41.573444,84.499245,37.099,105.84486,48.18031,43.88971
2633,101.391365,118.76896,55.522102,47.385498,41.020844,83.40236,37.074245,106.99995,47.983994,43.591576
2634,100.97814,118.56781,55.44912,47.526226,41.030834,83.72249,36.616905,106.7041,47.546318,43.243095
2635,101.17717,119.655334,55.766186,48.73898,40.98984,84.286255,36.207466,107.43541,47.104843,43.805996
2636,100.89238,120.318924,55.705715,47.816814,41.236652,84.13213,36.136395,107.43846,47.193207,44.054375
2637,100.17857,120.784424,55.33012,48.041595,41.72438,83.86458,36.298016,107.61433,46.896843,44.118145
2638,100.589874,120.26913,54.998337,48.053177,41.77188,83.34849,36.565872,110.96776,47.29695,44.70292
2639,100.438385,121.32328,55.15763,48.723133,42.557053,82.743164,36.408504,112.9418,47.554398,44.899067
2640,99.684006,121.42604,54.697445,49.63674,42.837147,82.772835,36.230976,113.46474,47.713943,45.319412
2641,99.91959,121.49387,54.11081,49.781918,43.089577,84.25978,36.42557,114.60932,47.66811,45.177753
2642,100.44483,120.507744,53.905106,49.31491,42.62526,85.148735,36.15261,114.902016,47.823837,44.42584
2643,99.40878,120.163666,54.0892,48.46862,42.293934,85.15996,36.066887,115.96325,48.302277,44.42049
2644,99.56031,119.741425,54.035393,48.910122,42.55901,85.74303,36.339634,116.33733,48.29942,43.911533
2645,100.10321,119.55045,54.46784,49.28641,42.928547,85.71285,36.398304,115.374,48.483685,43.698223
2646,99.603714,119.335014,55.25582,48.877514,43.32545,85.91594,36.292988,115.02915,48.816322,43.335125
2647,99.990295,118.43462,55.360924,49.90489,43.430916,87.2641,36.681473,115.08656,48.445206,43.046696
2648,100.638725,118.61329,55.003906,49.815994,43.43658,87.44796,36.548935,114.49045,48.04159,42.330948
2649,100.44831,119.70303,55.36151,50.081963,43.476147,86.93628,36.65461,114.2983,47.929794,42.64035
