,CL=F,BZ=F,NG=F,SI=F,HG=F,ZC=F,CT=F,LE=F,KC=F
2707,39.923664,43.346207,2.9646885,24.56655,3.1618366,407.9234,68.44505,110.505585,108.84607
2708,40.327026,43.851223,2.8169298,24.787973,3.178554,410.98154,68.878365,110.420204,111.364655
2709,41.149117,44.133743,2.756812,24.831331,3.1957848,415.8536,68.714874,110.964905,113.72421
2710,41.19782,44.205936,2.6873417,24.64679,3.2100542,420.49847,68.973755,110.803505,116.316475
2711,41.340027,44.1725,2.6290472,24.27035,3.211642,419.66885,69.255875,109.64222,118.41205
2712,41.84425,45.072483,2.6437097,24.33224,3.238147,420.67548,69.57159,108.86773,117.597626
2713,42.210583,45.448883,2.676426,24.136238,3.253066,423.45035,70.62353,109.341484,116.95541
2714,42.858334,46.292217,2.7186916,23.7658,3.2854538,425.80038,71.0423,110.239586,115.3901
2715,43.25308,47.3912,2.79395,23.410624,3.3041358,421.67087,70.94956,110.89465,115.02981
2716,43.582123,47.806187,2.8493693,23.181358,3.3347888,423.80087,71.13975,110.80973,117.74733
2717,43.990967,47.820724,2.8550248,22.892622,3.3696458,421.20947,70.732864,110.7358,118.79766
2718,44.589108,47.800488,2.85839,23.298538,3.4137156,417.5783,70.726456,110.98542,118.2877
2719,44.7467,48.37881,2.8199635,23.559805,3.4478953,418.18423,70.404686,110.87112,117.51784
2720,45.002052,48.266693,2.6423168,23.645147,3.4610574,419.59134,69.889084,110.37639,117.50257
2721,45.419086,48.942883,2.6022453,23.96629,3.4780083,418.08047,69.54229,109.75782,117.43793
2722,45.52102,49.15827,2.5126224,24.26939,3.4940476,418.6715,69.73437,108.95553,116.319664
2723,45.783188,49.192944,2.4262118,24.340952,3.5043364,415.97845,69.8964,108.544426,116.10148
2724,46.004078,49.342262,2.4159636,24.365995,3.5221953,419.24292,71.20479,107.98582,115.653885
2725,46.388832,49.650635,2.5054948,24.263988,3.5349135,418.8488,72.28611,107.57146,116.22694
2726,46.64284,49.862637,2.5566578,24.266304,3.5317404,420.6476,72.962296,107.96465,117.105545
2727,46.80684,50.27514,2.6264527,24.197504,3.535876,418.77798,73.921425,108.68879,119.930725
2728,46.980892,50.65196,2.6529052,24.389643,3.5451043,420.9985,74.53329,108.953865,122.11256
2729,47.21788,50.683228,2.6614158,24.678806,3.5391667,422.73492,74.996666,109.146614,123.01037
2730,47.57604,51.121334,2.6852703,25.192095,3.5546277,427.48965,75.797356,108.9998,123.72265
2731,47.90118,51.728546,2.6727865,25.396673,3.5902083,430.8209,76.297455,109.51932,123.37116
2732,47.937603,51.539448,2.6742723,25.836267,3.5896783,434.87985,75.646515,110.3472,124.02804
2733,48.06328,51.241684,2.7407908,25.702896,3.5731468,438.5293,75.289764,110.69611,124.5625
2734,48.31518,51.33717,2.6731386,25.894936,3.5500522,442.34735,75.378136,111.3098,125.036865
2735,48.676285,51.489594,2.5782032,25.879866,3.5415854,445.39667,75.3185,111.412346,125.93859
2736,48.458405,51.51891,2.4287696,26.10507,3.5468967,450.7718,75.86691,111.97883,124.878174
2737,48.54229,51.547264,2.4272506,26.130545,3.5721426,457.65396,76.10804,112.11286,125.27888
