,CL=F,BZ=F,NG=F,SI=F,HG=F,ZC=F,CT=F,LE=F,KC=F
2832,65.17468,68.68225,3.0362842,28.002422,4.629759,657.3408,82.587036,115.0223,144.19312
2833,65.37771,68.1207,3.007165,28.299809,4.714964,653.6466,82.89067,116.083755,149.16692
2834,64.687485,66.61589,2.9520683,28.33355,4.5925694,658.08093,83.371895,116.38693,151.45964
2835,63.16549,65.47028,2.9155443,28.383358,4.567584,662.4395,82.32042,116.50494,151.618
2836,63.21129,65.34586,2.8961098,27.973322,4.4525642,661.86096,82.492546,117.33783,150.29839
2837,64.37947,66.67019,2.8768935,27.948568,4.470999,658.41974,82.45801,117.3049,149.00426
2838,65.27001,67.6722,2.8797944,28.169748,4.490733,627.2857,82.84793,116.80375,149.4131
2839,65.76193,67.87864,2.9415488,28.037209,4.501253,618.7431,82.80861,116.28964,153.66217
2840,65.97229,68.7578,2.9441853,28.05298,4.5564528,646.6368,81.87467,116.15024,155.14236
2841,65.92878,68.828026,2.9639184,28.312502,4.671095,654.0638,82.074005,115.7585,160.1747
2842,67.05008,69.099434,3.0516503,28.30478,4.653042,680.8576,83.8615,114.12986,161.74138
2843,68.25642,70.12321,3.0531478,28.267057,4.583528,677.9357,83.69347,116.00709,162.29523
2844,68.55048,70.55219,3.0296466,28.144274,4.4548817,659.6977,83.47104,116.561134,158.99792
2845,69.05837,70.96681,3.0641093,27.976702,4.4941254,673.0421,84.86908,117.33159,160.56494
2846,68.94621,71.249466,3.0567958,27.952477,4.501318,673.01587,84.740036,116.69997,159.87727
2847,69.60778,71.267426,3.0975313,27.936087,4.5055575,677.3914,84.716545,116.537735,158.00244
2848,70.17582,71.41881,3.120735,27.99052,4.5403776,697.3436,85.04995,116.916595,157.5178
2849,70.03542,71.85716,3.1300805,28.299517,4.520872,707.1692,86.229126,117.08891,158.93771
2850,70.36213,71.93681,3.262554,28.510483,4.542406,692.69415,86.61346,118.12428,157.74936
2851,70.56707,72.318825,3.3258483,28.4148,4.515866,668.49725,85.33673,119.39454,156.18373
2852,71.18533,72.71259,3.2492983,28.29426,4.3888936,667.68695,84.82062,120.94925,152.50198
2853,71.71964,73.48914,3.2453475,28.048006,4.38624,675.37244,85.10725,122.31794,152.28052
2854,71.26479,72.7535,3.252831,26.906357,4.19266,654.11066,84.421524,120.40677,148.97362
2855,71.514015,72.59997,3.223539,26.50035,4.1522636,665.8533,83.88978,120.84481,149.7745
2856,72.676384,73.47516,3.1948063,26.371109,4.2032657,666.18713,83.69867,120.6073,151.01093
2857,72.84616,73.85082,3.2449334,26.229584,4.2150245,663.6527,83.76033,122.55806,151.02275
2858,72.864624,74.362816,3.3040125,26.281635,4.3255577,672.32184,85.2902,122.07084,152.46161
2859,73.03287,75.00049,3.3826551,26.38777,4.3239846,654.78326,85.56698,122.76446,152.97
2860,73.30791,75.089584,3.463798,26.217432,4.3183484,641.87354,85.65455,122.61801,156.11563
2861,73.59165,74.26435,3.5791738,26.131258,4.2722263,673.8992,86.329,122.47085,160.70811
2862,73.26386,74.22593,3.597222,26.12656,4.249869,689.94336,86.72649,122.24012,159.97267
2863,73.10143,74.613144,3.6304526,26.060738,4.2833753,714.37335,84.97341,122.56803,159.98291
2864,74.22555,74.77101,3.6449692,26.07556,4.258552,723.0897,84.62773,123.20298,157.08772
2865,74.51123,75.24204,3.6713812,26.504524,4.247324,702.7013,85.62229,122.38717,153.91507
2866,74.12905,74.36622,3.6328664,26.427774,4.2825656,663.8378,86.053635,122.26548,149.51292
2867,73.22456,73.19703,3.594446,26.493277,4.3078413,650.1601,86.349144,121.18953,149.58612
2868,72.838264,73.10039,3.6717815,26.42459,4.3307524,639.64856,86.197,119.54051,151.53685
2869,73.77339,74.25225,3.6792307,26.394157,4.34822,631.08014,87.120766,119.388466,151.05212
2870,73.97235,74.180626,3.7105231,26.387758,4.3257823,666.0403,88.188194,119.58804,153.49231
2871,74.558784,75.11313,3.7022111,26.27677,4.3082576,683.2075,88.360535,121.47797,153.14104
2872,73.77331,74.55414,3.6780882,26.250021,4.263576,681.7892,89.54235,121.51451,155.76762
2873,72.5289,73.1161,3.6209865,26.291178,4.320838,595.4062,89.88805,121.45226,157.09207
2874,72.22172,72.82746,3.6555488,26.179678,4.3508887,553.2803,90.44156,120.51772,160.28479
2875,69.56594,69.5105,3.744199,25.930014,4.2344184,556.9384,88.69433,120.443375,156.43648
2876,68.70543,68.15349,3.8429778,25.559048,4.2604184,570.62964,88.67742,120.21685,162.7229
2877,68.671585,70.26831,3.918783,25.476015,4.25324,581.6953,88.79301,120.15288,173.05934
2878,69.735085,71.88315,3.9656892,25.318916,4.3220277,567.0718,90.14357,120.38284,189.59262
2879,70.97467,72.5425,4.029362,25.287588,4.384465,549.66315,90.35545,121.361244,190.47162
2880,71.25993,73.72249,4.0672317,25.398232,4.5485806,546.3764,90.11732,122.83825,205.42107
2881,71.0957,73.49379,3.9753618,24.948105,4.534995,540.99457,90.66635,123.32147,204.10078
2882,71.73619,73.93372,4.0060353,24.897114,4.503499,539.54395,91.06652,123.044136,202.54533
2883,73.16584,74.88388,4.0454454,25.44818,4.4880943,560.39606,91.09836,122.971375,199.70168
2884,73.68524,75.22471,3.9321704,25.556404,4.463462,562.2224,90.472984,122.192474,185.25526
2885,72.786606,73.30102,3.91052,25.650106,4.4274907,564.49536,90.492096,121.81436,173.43141
2886,71.54278,71.925026,4.0053906,25.68572,4.4003263,549.1898,90.85047,122.48847,174.92957
2887,69.64112,70.185135,4.1135817,25.653963,4.321347,536.4907,90.90363,123.41555,175.75052
2888,69.9445,69.81608,4.134116,25.593714,4.309823,545.83673,91.09006,123.1455,176.25787
2889,68.76091,69.64206,4.1273465,25.239325,4.347827,553.2842,91.86675,123.01715,174.6647
2890,67.576614,68.787384,4.0705605,24.377453,4.3078103,564.575,92.38135,123.12705,178.94617
2891,67.009514,69.4064,4.0747857,23.820627,4.330442,559.7649,92.59478,123.20183,179.18672
2892,67.25825,69.95773,4.0618486,23.668608,4.3216386,559.6364,92.525635,123.005264,183.16179
2893,68.6057,69.92045,3.9663715,23.4352,4.3451266,565.0551,93.068214,122.93817,184.7278
2894,68.207115,69.775055,3.8791516,23.596478,4.367291,570.61316,94.80857,122.7617,181.52475
2895,67.81906,68.73559,3.9276679,23.84065,4.314574,569.3183,94.930885,123.35448,181.46268
2896,67.27303,68.08013,3.8560355,23.823807,4.2252703,564.2262,95.63369,123.065704,180.59793
2897,66.39929,67.40377,3.847079,23.703085,4.1401052,561.0249,96.03955,124.03404,178.79648
2898,65.52918,66.02671,3.8414464,23.504509,4.0235977,557.70593,94.81908,123.55341,177.86032
2899,63.349556,64.68729,3.8471644,23.14113,4.073499,543.121,94.53858,124.547485,178.09756
2900,64.43548,66.90372,3.934502,23.283714,4.2122393,544.3338,94.74168,125.65503,179.72742
2901,65.560135,68.65636,3.9249458,23.790424,4.2762237,546.1894,95.24519,125.87001,182.77931
2902,66.93906,70.503296,3.8833702,24.007643,4.268558,549.11646,96.16431,124.74729,185.21529
2903,67.04444,71.11433,4.099258,23.934221,4.2592406,553.1895,95.88088,123.8622,187.107
2904,67.258736,72.03622,4.319286,24.152275,4.3043885,556.0256,96.32753,122.424065,190.53557
2905,68.38336,72.4515,4.3082557,24.040089,4.3257446,545.2208,96.34804,120.66429,198.99254
2906,68.65247,72.42057,4.3357396,23.97561,4.356561,538.5053,95.22012,119.244965,195.17351
2907,69.14103,70.976,4.531582,24.192457,4.302354,522.24316,95.051414,124.83391,194.15028
2908,69.70269,71.88715,4.604995,23.940697,4.2770443,516.3296,95.260826,126.003624,191.90147
2909,69.19032,71.70218,4.6822877,24.239271,4.305275,512.3184,95.85346,126.33702,189.84062
2910,69.09462,71.05866,4.5873313,24.648384,4.3079376,499.7782,95.770035,124.48785,190.73465
2911,68.94952,71.5439,4.815506,24.59875,4.2727056,499.59457,95.8432,123.42915,188.43196
2912,68.667755,70.91182,4.9864283,24.416199,4.2817326,497.37405,95.24609,122.919464,184.90063
2913,69.03534,71.516136,4.9566307,24.26081,4.364162,500.52274,95.84729,123.57466,185.3275
2914,69.24167,72.74129,5.1383343,23.903341,4.3691792,498.89795,95.691086,122.37819,185.16342
2915,69.62386,72.68821,5.2236447,23.791676,4.360599,501.74326,95.34183,123.948265,184.51878
